 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 
 Luminosity: 5.2e9 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 31.9e3 K 
 Effective temperature (at optical depth 2/3): 18.2e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=7.010E-01,He=2.800E-01,C=3.026E-03,N=1.182E-03,O=9.634E-03,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
       10.0120729149        1.040400000e-107             1.000000000
	1433.60100003	0.03328175	1.20536384875
	1433.70649614	0.032515	1.1776437115
	1433.81329326	0.032293	1.16966292225
	1433.92144414	0.03225225	1.16823675475
	1434.03232033	0.03218275	1.16575626225
	1434.13645634	0.0298995	1.0830867855
	1434.23880612	0.01404355	0.508738599175
	1434.34304069	0.004927175	0.1785000154
	1434.44892059	0.00854535	0.309590166525
	1434.55975841	0.0227355	0.823710870575
	1434.66666562	0.0308315	1.11707675875
	1434.7665162	0.0348595	1.2630780225
	1434.87197803	0.037014	1.341199527
	1434.98863365	0.037684	1.36552303975
	1435.09218726	0.03846225	1.393771041
	1435.20254055	0.03919225	1.42029439725
	1435.314457	0.03884625	1.40782799175
	1435.42561779	0.0379715	1.37617995
	1435.53026544	0.03666925	1.32902080125
	1435.63492837	0.03448325	1.24982576075
	1435.73830018	0.03192825	1.15725742925
	1435.84584752	0.031622	1.1462076975
	1435.96659939	0.0318465	1.154410853
	1436.07832565	0.027368	0.99211029835
	1436.18791889	0.020645	0.748420601675
	1436.29400241	0.02521575	0.914152920225
	1436.39681527	0.03073075	1.114141441
	1436.49683801	0.03252325	1.17918189275
	1436.59959392	0.033056	1.19853845675
	1436.70117685	0.027412	0.99392635965
	1436.80497778	0.011329525	0.41081016645
	1436.90948231	0.008371025	0.30355130245
	1437.02059746	0.019648	0.71251162515
	1437.13247077	0.03126275	1.1337422125
	1437.26117355	0.03631925	1.31717202525
	1437.36602001	0.03779375	1.37071348025
	1437.46890031	0.037839	1.37241744725
	1437.57238132	0.03791925	1.375373361
	1437.67284359	0.0383485	1.390982541
	1437.77411299	0.038379	1.39214426275
	1437.89881066	0.03766775	1.366424903
	1438.02028707	0.0365475	1.32584692975
	1438.12245041	0.03434275	1.2458995035
	1438.22452484	0.02069125	0.7506697838
	1438.32794211	0.007775475	0.282105076375
	1438.42930374	0.00963885	0.34972810515
	1438.53364805	0.02281875	0.827963653975
	1438.66289563	0.03447775	1.25105015075
	1438.76991449	0.038371	1.3923832545
	1438.86957743	0.039866	1.44670073375
	1438.97623034	0.04020525	1.45906815075
	1439.08339956	0.04066125	1.47566088175
	1439.19160416	0.04106375	1.49032623325
	1439.3019495	0.04060125	1.473616965
	1439.40369037	0.03958075	1.43664082075
	1439.50675894	0.037911	1.376078131
	1439.61269397	0.02199905	0.7985335399
	1439.72198038	0.00208255	0.0755969225225
	1439.82523287	0.0009623625	0.0349358159525
	1439.9320274	0.00153335	0.055666469395
	1440.0370564	0.0037584	0.136448288275
	1440.13686037	0.005627	0.2042927622
	1440.24223092	0.006773075	0.245908511575
	1440.35552292	0.0051671	0.1876082941
	1440.46160002	0.007566	0.2747224866
	1440.56158401	0.02193025	0.7963263603
	1440.66533769	0.0373175	1.35511008425
	1440.77497458	0.04603175	1.671601322
	1440.87635243	0.04704375	1.708414082
	1440.97795242	0.0344905	1.25259574575
	1441.0797052	0.0274475	0.996860317
	1441.18367221	0.03717325	1.35013192625
	1441.28761933	0.039965	1.451569438
	1441.39386862	0.013247925	0.4811966185
	1441.51844958	0.003513675	0.127633083875
	1441.62643101	0.004475325	0.16257185985
	1441.73924766	0.01890275	0.6866880072
	1441.84142001	0.03274675	1.18964724
	1441.94471665	0.04099075	1.4892121685
	1442.04827076	0.04527625	1.644981568
	1442.15093795	0.04779375	1.736508017
	1442.2580604	0.048075	1.74677638275
	1442.38419618	0.0375445	1.36420063425
	1442.49523973	0.030163	1.0960309065
	1442.59878618	0.03645925	1.324876942
	1442.70349317	0.04041675	1.46875771225
	1442.80793746	0.03951025	1.43587520425
	1442.92031409	0.037151	1.35018171025
	1443.02435572	0.03528975	1.2825726335
	1443.12955847	0.03461275	1.25800376475
	1443.22977433	0.03486375	1.26717007375
	1443.34240769	0.0350735	1.27485733575
	1443.45147943	0.0348875	1.268160122
	1443.55962926	0.03455325	1.256059679
	1443.66560539	0.03395025	1.234177033
	1443.76813791	0.0329005	1.19605083625
	1443.88177701	0.0325075	1.18180519275
	1443.99336458	0.0326645	1.187551486
	1444.11900377	0.03274125	1.1903841325
	1444.22513148	0.032756	1.19096609175
	1444.32823066	0.03274925	1.190776934
	1444.43367591	0.0327245	1.189933661
	1444.53863199	0.0326	1.18545015
	1444.64085343	0.0311745	1.133646213
	1444.74540451	0.0288545	1.0493111955
	1444.85204227	0.02730425	0.992967091975
	1444.95733767	0.0202815	0.737596695075
	1445.06144692	0.0184145	0.6697195359
	1445.167156	0.01246925	0.45350945405
	1445.27324642	0.0145235	0.52823961365
	1445.37790637	0.026503	0.96398187275
	1445.48197163	0.02661325	0.96803202055
	1445.58192185	0.0202255	0.735718894925
	1445.68411683	0.02127125	0.773791116375
	1445.78988218	0.006525975	0.2374045668
	1445.89086875	0.002200475	0.08005218479
	1445.99303765	0.002511575	0.0913728155725
	1446.09998177	0.0098788	0.35940999485
	1446.2051104	0.0234585	0.853491593225
	1446.3113357	0.034463	1.2539078695
	1446.41410487	0.041626	1.5145738715
	1446.52857967	0.046065	1.67614591025
	1446.63581216	0.048548	1.76655064225
	1446.74426525	0.0495805	1.80417987525
	1446.84761956	0.04604975	1.67575117125
	1446.95236801	0.03193275	1.16206937898
	1447.05358691	0.027311	0.99391029925
	1447.17483468	0.03447575	1.254698192
	1447.29973515	0.035767	1.30173969475
	1447.40409483	0.03455725	1.25775043275
	1447.51007723	0.0333515	1.2139043645
	1447.6214223	0.01785945	0.650055350625
	1447.72322418	0.00362275	0.1318664926
	1447.82820448	0.0027673	0.100732062605
	1447.93236054	0.00595975	0.216946615075
	1448.03929451	0.00317	0.11539758107
	1448.14486262	0.001710475	0.0622685690575
	1448.26218292	0.00304555	0.110875569847
	1448.40789729	0.021669	0.7889086008
	1448.52210978	0.03642375	1.3261311895
	1448.62850097	0.04484025	1.632619496
	1448.73348985	0.04965725	1.808062158
	1448.83749627	0.05182825	1.88715060225
	1448.94214796	0.04195725	1.527752203
	1449.05276808	0.02222075	0.809119786
	1449.16808111	0.0095064	0.346165802375
	1449.27484722	0.006464025	0.2353897701
	1449.37840583	0.013895475	0.5060262557
	1449.48201429	0.0306295	1.11545487963
	1449.58570769	0.040369	1.4701879135
	1449.69271078	0.04542325	1.65431022575
	1449.79790659	0.04694825	1.70990847575
	1449.90227621	0.04496025	1.63755839975
	1450.00315433	0.0459385	1.673231072
	1450.10569487	0.04148375	1.5109975425
	1450.21621208	0.03020175	1.10008139505
	1450.31836171	0.019551	0.71215073395
	1450.4276133	0.01297475	0.47262625775
	1450.53338948	0.01818525	0.66244987975
	1450.63428525	0.0260285	0.94819091455
	1450.741408	0.03434025	1.25102021975
	1450.84335081	0.03774325	1.375037794
	1450.94523766	0.03931275	1.4322568955
	1451.04566397	0.03866575	1.40870875025
	1451.14852755	0.039523	1.439960615
	1451.25179214	0.040842	1.48805122
	1451.35890077	0.040884	1.489632663
	1451.46467242	0.03952275	1.44007539325
	1451.56942274	0.03724625	1.35714828075
	1451.67243085	0.03643725	1.32769085625
	1451.77577003	0.03561825	1.297884675
	1451.88024894	0.0338765	1.2344588755
	1451.98739758	0.0301365	1.09819973625
	1452.09253988	0.02943825	1.07276968725
	1452.1943385	0.0273695	0.9973996564
	1452.29548301	0.02515875	0.9168635756
	1452.40044134	0.0299305	1.0907970175
	1452.50305725	0.0331135	1.20682581925
	1452.61730137	0.03298175	1.2020414745
	1452.72499858	0.0224	0.81639104715
	1452.83440181	0.004863775	0.17726787395
	1452.94038857	0.00284665	0.103753497505
	1453.04593312	0.0073724	0.268715864175
	1453.15237353	0.0199815	0.728323483075
	1453.26069613	0.01766275	0.64381695665
	1453.36709757	0.01641525	0.598353225
	1453.47337345	0.02143025	0.78116638475
	1453.57654629	0.02444925	0.891228221925
	1453.67969855	0.03495225	1.274105979
	1453.786267	0.036318	1.32391123975
	1453.88973098	0.01251935	0.4563782416
	1453.99398551	0.0045548	0.1660426806
	1454.09672093	0.0065418	0.23848180305
	1454.20119912	0.02193625	0.799699902
	1454.3060979	0.03582425	1.30601531675
	1454.41586297	0.04321575	1.57550720475
	1454.52209813	0.0462325	1.685515041
	1454.62729039	0.03764625	1.37250270775
	1454.73505665	0.008935475	0.325773232575
	1454.85134637	0.002745775	0.100108621668
	1454.9549797	0.0035923	0.130974884593
	1455.07199347	0.018257025	0.6656585091
	1455.18605885	0.033164	1.209174157
	1455.2942611	0.015583825	0.5681924159
	1455.40793795	0.0039433	0.1437754185
	1455.51937063	0.0025453	0.0928052118525
	1455.62445985	0.0039226	0.143026657975
	1455.72942261	0.0133416	0.48647260875
	1455.84686158	0.033586	1.2246497432
	1455.96765975	0.04545875	1.65756500125
	1456.08517229	0.051722	1.88594884725
	1456.19228801	0.055091	2.00882129675
	1456.29533434	0.0564965	2.06011121925
	1456.40149078	0.056643	2.06549506
	1456.53303192	0.05444575	1.98540198625
	1456.6555363	0.0503335	1.835446477
	1456.75825892	0.0453915	1.6552330385
	1456.86480137	0.02519275	0.918681051525
	1456.98674275	0.00452945	0.165174707075
	1457.09570856	0.00451535	0.164661866825
	1457.2006889	0.016970675	0.61887046625
	1457.30667627	0.0333985	1.21794992225
	1457.41356453	0.04186775	1.52682285025
	1457.51572086	0.04595775	1.6760067965
	1457.61783838	0.047498	1.73220558025
	1457.72319533	0.04858425	1.77184670225
	1457.82543051	0.04933875	1.799389586
	1457.9307997	0.04943725	1.803010494
	1458.03772665	0.0479535	1.74892544975
	1458.15576824	0.0454315	1.6569742335
	1458.25900398	0.04236	1.54497446175
	1458.36181094	0.030132	1.099004877
	1458.46722223	0.007811425	0.284910521725
	1458.5710166	0.004171025	0.152134844125
	1458.67477243	0.010784625	0.393367276725
	1458.77671524	0.02679375	0.97731103255
	1458.88300296	0.021452	0.782479670725
	1459.00384487	0.00412435	0.150441782612
	1459.15563501	0.0020632	0.0752602375875
	1459.27586398	0.0064403	0.234929449025
	1459.3822245	0.02406975	0.87802928475
	1459.48588264	0.03799875	1.38617014075
	1459.59639536	0.04664325	1.701574472
	1459.70011947	0.0516515	1.88433346325
	1459.80300536	0.04774425	1.74181965375
	1459.90700769	0.018036	0.6580028571
	1460.01042043	0.0064395	0.234936047175
	1460.11281676	0.0062963	0.229719564375
	1460.21579636	0.01657275	0.604674754375
	1460.32522833	0.0210905	0.769534086125
	1460.43601043	0.02940225	1.07284279643
	1460.54060091	0.04118375	1.50277688675
	1460.64538447	0.04610475	1.68239471025
	1460.75110834	0.048816	1.78138627975
	1460.85725686	0.05046775	1.84172001175
	1460.97354881	0.050148	1.830116055
	1461.08784701	0.04849725	1.76993459125
	1461.19297623	0.04635075	1.69164664225
	1461.30057789	0.043261	1.57892755075
	1461.41670887	0.039714	1.44952857325
	1461.52901017	0.0370955	1.35402460025
	1461.63227878	0.0353475	1.290280128
	1461.73948192	0.0176517	0.64435561535
	1461.84564934	0.0022252	0.0812309709175
	1461.95671603	0.001431	0.05224101083
	1462.10106379	0.0101003	0.368756784907
	1462.22627169	0.03014675	1.10069455108
	1462.32922877	0.0389805	1.42328939325
	1462.43858512	0.045506	1.6616340745
	1462.54249961	0.04986325	1.820822056
	1462.64589357	0.05196125	1.897521538
	1462.75085454	0.05334175	1.94802653075
	1462.8609344	0.05123725	1.8712619345
	1462.96960285	0.0387605	1.41566007725
	1463.07396755	0.0335535	1.22554289475
	1463.18145377	0.03842725	1.40362461325
	1463.28461665	0.037639	1.3748948105
	1463.38947292	0.02096575	0.76587981275
	1463.49884523	0.007851425	0.286827794875
	1463.61077033	0.0127231	0.46482561535
	1463.71851389	0.0254225	0.928826691775
	1463.82539808	0.009776675	0.357210844475
	1463.94214473	0.002163625	0.0790570992025
	1464.04525411	0.0020137	0.0735826230125
	1464.14603619	0.004018675	0.146853375075
	1464.25008623	0.009992725	0.365179225525
	1464.36454038	0.028417	1.03853461018
	1464.46955143	0.03125675	1.14236243325
	1464.58298452	0.0100155	0.366062986925
	1464.68702501	0.004987775	0.1823131571
	1464.78982785	0.00596295	0.217972549775
	1464.89488202	0.01861875	0.680636756975
	1465.01120903	0.0354005	1.29418149175
	1465.11867555	0.04424275	1.6175076055
	1465.2258895	0.048333	1.767127753
	1465.33104196	0.050549	1.8482479465
	1465.43373822	0.05155825	1.8852663155
	1465.54347016	0.05187975	1.8971460985
	1465.6585743	0.049815	1.821745283
	1465.77733379	0.02318175	0.8477996086
	1465.88616727	0.0049769	0.182023360425
	1466.00116398	0.002998375	0.109667839122
	1466.10963644	0.0103533	0.37870033855
	1466.21577623	0.02670325	0.976786487225
	1466.32132193	0.03721375	1.36131686075
	1466.42528677	0.04307175	1.5756822595
	1466.5401532	0.04587475	1.678307912
	1466.64915359	0.04782525	1.7497462945
	1466.75341615	0.04927775	1.802975446
	1466.85749606	0.0496545	1.81686699975
	1466.96451603	0.04808675	1.75961829325
	1467.07092335	0.0455165	1.66566309825
	1467.1792848	0.0422065	1.54460974625
	1467.2845024	0.03868225	1.4156973175
	1467.38860389	0.03555075	1.30115049425
	1467.49403115	0.03369275	1.233207326
	1467.59938382	0.0332835	1.218285375
	1467.71087729	0.03321025	1.2156648475
	1467.82044711	0.033129	1.21275331325
	1467.92622392	0.0323825	1.1854839455
	1468.03072199	0.018499525	0.677269838375
	1468.14902174	0.00298325	0.10922086728
	1468.26419378	0.0017469	0.0639590014025
	1468.37354081	0.0033255	0.121762240515
	1468.48301184	0.014010725	0.513025745325
	1468.59651009	0.03014225	1.1037621073
	1468.71164496	0.03926175	1.43777564925
	1468.82821871	0.04377425	1.60310536225
	1468.93279135	0.04679575	1.7138397075
	1469.04133807	0.0490105	1.79504482525
	1469.15956641	0.04997875	1.830607328
	1469.27075692	0.0489305	1.79228418075
	1469.37978565	0.04636775	1.69846441575
	1469.48530113	0.04300125	1.57520355425
	1469.59038154	0.039101	1.432398892
	1469.7052941	0.03544025	1.2983600895
	1469.81766592	0.03307775	1.2118536145
	1469.92081187	0.03142775	1.15143668325
	1470.03891188	0.0301015	1.10289811025
	1470.15830986	0.03150375	1.15434002275
	1470.26568569	0.03205525	1.1745940435
	1470.36912893	0.02946075	1.07955461552
	1470.47356044	0.02081175	0.7626478145
	1470.57851176	0.01317075	0.48266603395
	1470.68647207	0.01592125	0.5834932156
	1470.78957767	0.0270285	0.99059176995
	1470.89437561	0.03286	1.20435002125
	1471.00281549	0.03487625	1.27829913675
	1471.11065763	0.0344155	1.26147436175
	1471.21486959	0.01731345	0.6346369759
	1471.3191866	0.00362555	0.132901833835
	1471.42490858	0.002715425	0.0995425236825
	1471.53080839	0.007798225	0.28587841155
	1471.64483238	0.01164525	0.42692041825
	1471.7552433	0.0053888	0.19756219475
	1471.86711636	0.00527205	0.19328883265
	1471.97703648	0.0127115	0.466061128425
	1472.08420846	0.01995825	0.7317948903
	1472.19132361	0.0298185	1.0933834611
	1472.2956345	0.04041475	1.48197452825
	1472.39885737	0.0446285	1.63653451625
	1472.50551218	0.04667425	1.711604228
	1472.61350256	0.0474275	1.7392838215
	1472.7237876	0.046754	1.7146422675
	1472.83510221	0.04475975	1.641560183
	1472.94194683	0.042648	1.564161455
	1473.05159351	0.0399105	1.46380852625
	1473.15747408	0.036929	1.354498084
	1473.26335201	0.03423975	1.2559002235
	1473.3804324	0.030573	1.1214441695
	1473.48661383	0.0192925	0.707687353625
	1473.59746443	0.01458	0.53484249255
	1473.7056692	0.02329175	0.85444549605
	1473.81399875	0.028795	1.0563619715
	1473.92319552	0.0272455	0.999551921975
	1474.03139384	0.0292245	1.072193141
	1474.14526241	0.0324915	1.19208737925
	1474.2717446	0.03351125	1.22952472375
	1474.38008481	0.0338395	1.24158869925
	1474.48987311	0.029565	1.08478414622
	1474.606079	0.024372	0.89427992575
	1474.71651758	0.0206325	0.757093730825
	1474.8231818	0.0062856	0.23065248075
	1474.93080485	0.004284475	0.15722410075
	1475.03898789	0.012624125	0.463264722275
	1475.14506377	0.02749475	1.00898947972
	1475.25449424	0.03539175	1.298833076
	1475.36257964	0.039358	1.44443400975
	1475.47285932	0.04084325	1.49896925025
	1475.57812589	0.04154375	1.5246996155
	1475.68711242	0.042012	1.54192700225
	1475.79882076	0.03803	1.3958285345
	1475.91083706	0.029418	1.07976715825
	1476.02525028	0.0322745	1.18463117675
	1476.14044412	0.03633025	1.33352651975
	1476.24827775	0.03591225	1.31822783025
	1476.35534541	0.034618	1.2707585325
	1476.46131979	0.03390475	1.244597361
	1476.56723669	0.03354675	1.2314734885
	1476.67547808	0.0302265	1.10961931363
	1476.79881264	0.02026375	0.743914042675
	1476.91441811	0.02152525	0.790246352775
	1477.0287326	0.016133	0.59229147085
	1477.17618116	0.018963	0.6962136361
	1477.29859751	0.0299345	1.0990651475
	1477.41318959	0.03131625	1.149837718
	1477.52171889	0.0240445	0.882868828275
	1477.63055547	0.02421	0.888975725125
	1477.7360757	0.031597	1.1602584565
	1477.84476167	0.03451575	1.2674753265
	1477.94883698	0.02724175	1.00038901463
	1478.05369214	0.015842	0.58177969
	1478.16133179	0.0196445	0.721457263675
	1478.28165226	0.030462	1.11879715775
	1478.38744768	0.03398425	1.24821026675
	1478.51022977	0.029279	1.0754267444
	1478.62466314	0.007867325	0.288977616075
	1478.73260468	0.002425775	0.08910519423
	1478.83924892	0.00317745	0.116720430203
	1478.96086557	0.015363825	0.564395880325
	1479.07057092	0.03090425	1.13531285815
	1479.18315728	0.03925875	1.4422750325
	1479.2935527	0.04357575	1.600924133
	1479.40246792	0.0465355	1.70971772525
	1479.51145407	0.04522175	1.661503572
	1479.62366932	0.037908	1.39283282175
	1479.72722848	0.039289	1.44361902025
	1479.8356599	0.043095	1.58351897225
	1479.94478278	0.04243525	1.55933103875
	1480.05041452	0.0400615	1.472144964
	1480.16881413	0.036618	1.34563058925
	1480.28074512	0.03390475	1.2459451075
	1480.38417702	0.03310575	1.21661396825
	1480.49129724	0.033154	1.2184284165
	1480.61038892	0.0330695	1.2153681305
	1480.72571441	0.03292125	1.20996045025
	1480.83853457	0.0327375	1.20324942975
	1480.9463791	0.03250125	1.1946069935
	1481.06020232	0.03220425	1.183723144
	1481.17845221	0.0320155	1.17680508175
	1481.28649252	0.03198025	1.175529588
	1481.39507918	0.03197375	1.17532409775
	1481.50181494	0.03197275	1.17532769775
	1481.61041511	0.03196675	1.175146415
	1481.72426721	0.03195675	1.17481790625
	1481.84498534	0.0319465	1.17448572925
	1481.9527565	0.0319365	1.17415741025
	1482.0623752	0.0319265	1.173818908
	1482.17305422	0.03191525	1.17342337025
	1482.27766684	0.03182575	1.1701520335
	1482.40864622	0.0277525	1.0204231166
	1482.53424082	0.0194145	0.7138765481
	1482.64196571	0.023636	0.869134445525
	1482.75042128	0.02990275	1.099604122
	1482.86995003	0.03207575	1.1795338055
	1482.98410563	0.03281525	1.206747108
	1483.09059364	0.033044	1.21518903475
	1483.19735367	0.03293075	1.2110644565
	1483.30233103	0.03106525	1.14249620425
	1483.40829601	0.0191865	0.705648491575
	1483.52787546	0.01258525	0.462883211475
	1483.63368891	0.01992975	0.73303814235
	1483.74313429	0.028289	1.04053074375
	1483.88272732	0.03331575	1.22545236125
	1484.007121	0.0345525	1.2709680065
	1484.12062546	0.0316515	1.164292739
	1484.22670717	0.018882	0.69459278565
	1484.33583576	0.01262925	0.464595575225
	1484.4413235	0.01613375	0.59353549105
	1484.54770847	0.02137275	0.786295027425
	1484.66567036	0.00951455	0.350048872625
	1484.77640774	0.007017325	0.2581811471
	1484.88820975	0.01787275	0.657584259975
	1485.00262119	0.03120975	1.148306618
	1485.10660364	0.0320505	1.1792721755
	1485.21244017	0.02881325	1.06019673775
	1485.32364543	0.034777	1.2796799655
	1485.42903439	0.03981175	1.464986708
	1485.53484323	0.0404905	1.49001184175
	1485.64537898	0.02496025	0.918543597
	1485.76686612	0.009895025	0.364150506275
	1485.88527932	0.013246	0.487479984925
	1485.99185286	0.02726025	1.00325041172
	1486.09468468	0.037274	1.3718197475
	1486.20464069	0.04230175	1.5569139635
	1486.31553405	0.0450065	1.656518394
	1486.42349589	0.04653225	1.71272916775
	1486.52928063	0.046589	1.7148743955
	1486.64309757	0.04528975	1.667110634
	1486.75166007	0.04374425	1.61026307875
	1486.86250612	0.0418475	1.540466968
	1486.97679808	0.03950025	1.45408643125
